gene,AC-like,Astrocyte,B_cell,CD4_CD8,DC,Endothelial,MES-like,Mast,Mono,Mural_cell,NK,NPC-like,Neuron,Neutrophil,OPC,OPC-like,Oligodendrocyte,Plasma_B,RG,TAM-BDM,TAM-MG
DOCK2,0.0281253544021472,0.1481942714819427,0.2280767783214151,0.629957329932807,1.2942788250767208,0.0982986767485822,0.0414808630144784,0.4534313725490196,1.2669559705495148,0.0781478472786352,0.2627737226277372,0.0244440707890201,0.195435092724679,0.0846198944694156,0.0600078492935635,0.0352138861189514,0.1313364517877577,0.5813350615683733,0.0014943960149439,1.415100118401542,1.2713677557002283
DOCK3,0.4635466676747439,5.423412204234122,0.0063981934512608,0.0288292706851733,0.0377027619465146,0.0219969066849974,0.5595457219302074,0.0073529411764705,0.0318396801404261,0.0537774167343623,0.0082513487781656,0.6192567993610493,9.664130607069266,0.00078170803205,3.760949764521193,0.61439653861105,4.228684427134569,0.0084251458198314,0.0099626400996264,0.0522871666921896,0.0577799268217301
DOCK4,1.7070124371526858,11.298879202988791,0.0737674068498306,0.1499337878267693,1.8579570363875493,2.2569169960474307,1.6254577885728383,0.3137254901960784,1.8278804427324589,0.4761982128350934,0.0634719136781973,1.775715666904872,5.997305436677762,0.0975180769982411,4.314521193092622,1.8859245863403584,5.663046315070968,0.1451717433570965,0.0139476961394769,8.461119847011762,5.092584469058752
DOCK8,0.0426341057725021,0.3599003735990037,0.3951825366955213,1.0140369807249008,1.7747698377904428,0.2637910293864925,0.0608550446877549,0.3823529411764705,1.4226924764737432,0.2367181153533712,0.8156140907648366,0.0333347345411744,0.1443968933269931,0.2053937854211452,0.1049843014128728,0.0535180083492487,0.1238882977655538,0.8690861957226182,0.0034869240348692,2.380636679079531,2.483185946581857
DOCK9,0.1362794390050277,0.6948941469489415,0.0173127587504704,0.1715042424836922,0.0203857957036387,3.683278913902732,0.1492627943604243,0.0367647058823529,0.0130430542688575,0.2175467099918765,0.0317359568390986,0.2707133549119341,1.7516246631795849,0.0009771350400625,1.5838304552590268,0.1532780097013538,2.3339423019011867,0.0492546986390149,0.0019925280199252,0.0175249222172836,0.0097504561179625
DOK3,0.0461648962310513,0.0186799501867995,0.1035001881821603,0.0147922899602726,0.1947610697062692,0.1361058601134215,0.0363479382910491,0.1262254901960784,0.809010678238822,0.070186839967506,0.0184068549666772,0.129261423346925,0.0507211919480107,0.1190150478796169,0.0345761381475667,0.0617573985498673,0.0283070004617453,0.3143227478937135,0.0007471980074719,0.594144166016143,0.3063168599144591
DOK6,0.0523948134427097,0.0585305105853051,0.0,0.0097994016381382,0.0061376589215256,0.0549922667124935,0.0271162640657317,0.0024509803921568,0.0021697791213613,0.4,0.0015867978419549,0.1680608684686199,1.8502139800285309,0.0005862810240375,0.7930141287284145,0.0715010056281373,0.0295717813334404,0.0045366169799092,0.024906600249066,0.0062226173090354,0.006724624388104
DPP4,0.4900238158242921,0.0386052303860523,0.0105382009785472,0.2216783559762617,0.1083954405962297,0.0106547516755456,0.2375472020341942,0.0208333333333333,0.0738212492076649,0.0427294882209585,0.0447476991431291,0.0759594770692336,0.1993976858456173,0.0017588430721125,0.0250784929356357,0.0968698767894265,0.0080303547409206,0.0304601425793908,0.0022415940224159,0.0539380651619337,0.0253681345523065
DPP7,2.231580539069293,5.313823163138232,0.264584117425668,0.5906616312717642,1.1318500657606314,0.96769204330641,1.719823905576956,0.8088235294117647,1.8081573943146911,0.69374492282697,0.5547445255474452,0.901593173315398,0.6197495641147567,0.0603869454758647,1.0590266875981162,1.4758733753612656,1.0592439421011424,2.2307193778353858,0.0363636363636363,1.7548565175006443,1.1742420465988057
DPPA3,0.0119608362000529,0.0012453300124533,0.0,6.866447594291039e-05,0.0062472599736957,0.0,0.0012523956811324,0.0,0.0,0.0082859463850528,0.0,0.0305603430156795,0.0006340148993501,0.0,0.0001569858712715,0.0142309057413761,0.0004215936238983,0.0,0.0,0.0001381973832138,7.975833225327259e-05
DPPA4,0.0153555362340755,0.0,0.0011290929619872,0.0026484869292265,0.026194651468654,0.0049836741708197,0.0093834797624243,0.0281862745098039,0.002584231313082,0.0804224207961007,0.0190415741034592,0.0344907310101307,0.002377555872563,0.0,0.0006671899529042,0.0148900569574255,0.0047981369577001,0.000648088139987,0.0,0.0036155423500278,0.0011166166515458
DPT,0.0015499187237742,0.0049813200498132,0.0,6.866447594291039e-05,0.0,0.000343701666953,0.0031974041253154,0.0,4.875908137890682e-05,0.0974817221770917,0.0,6.305435285215857e-05,0.0359803455381201,0.0,0.0003924646781789,0.0008704176314499,0.0016261468350364,0.0,0.0,4.482077293422925e-05,3.489427036080676e-05
DPY30,2.615809170982497,3.4919053549190537,0.1693639442980805,0.3798813085487272,0.4833406400701446,0.7789998281491666,1.7206208846467674,0.2389705882352941,0.532961139012141,0.9335499593826158,0.4281180577594414,3.899932742023625,0.4518941195118085,0.040062536642564,0.6824960753532182,2.413693443980597,1.3267952861817671,0.7329876863253403,0.5247820672478207,0.5778742254410177,0.3528359072011804
DPYD,0.9886969341851586,2.059775840597758,0.0775310500564546,0.596184216979744,1.234655852696186,0.273758377728132,3.160022011802881,0.1899509803921568,2.084645765273782,0.4562144597887896,0.1145668041891463,0.5997519862121149,3.5864637818988747,0.0844244674614031,1.814756671899529,0.761530920952558,7.82337234747345,0.1652624756966947,0.0107098381070983,2.241886506332801,1.43975753466995
DPYSL2,6.203916379994707,31.358655043586552,0.0914565299209635,0.1346019912698023,1.5255370451556336,1.6807011514005843,6.088777775669367,0.1617647058823529,1.1444975376663904,2.0225832656376928,0.3037131069501745,9.895603009794442,3.5951814867649388,0.0435802227867891,4.50298273155416,5.754846451569287,12.460219630202165,0.254698639014906,0.4717310087173101,1.5013278153981766,1.237261098870423
DR1,1.2700336445771747,1.3947696139476962,0.1053820097854723,0.4022168816518711,0.4675580885576501,0.6069771438391476,0.8180420880851629,0.2610294117647059,0.4890535862304354,0.6735987002437043,0.4503332275468105,2.158686788011266,0.1829132984625138,0.0431893687707641,0.4884615384615384,1.1771257626717595,0.4022605448595692,0.2119248217757615,0.0236612702366127,0.4490107681906974,0.3719081184012442
DRAM1,0.2651797527690621,0.1755915317559153,0.0372600677455777,0.0314777576143999,0.229395002192021,0.1974566076645471,0.318099015161578,0.5625,0.5200887415281096,0.2480909829406986,0.022849888924151,0.0983227542141325,0.089713108258044,0.0363494234903263,0.3389717425431711,0.1566836243176095,0.0624560839975105,0.2171095268956578,0.047571606475716,0.4169265648986117,0.1469597120724205
DRAP1,2.1530336823800704,1.435865504358655,0.3891607075649228,1.077404482809358,1.7014467338886454,1.6997765939164804,1.5838061443291145,1.218137254901961,1.346384514115754,1.8425670186839969,1.8987622976832752,1.8573500357308,0.2272943414170233,0.0869650185655657,0.5016875981161696,1.981856440245407,0.9328260825921983,1.2806221646143876,0.2647571606475716,1.4783795796558512,1.0870362800713838
DRAXIN,0.4465278040297887,0.0136986301369863,0.0033872788859616,0.0155083623522487,0.0050416483998246,0.0115140058429283,0.3065048672650335,0.0049019607843137,0.0056560534399531,0.0196588139723801,0.0580768010155506,1.2652486443314137,0.3545728324615628,0.000390854016025,0.2313971742543171,0.9097638886541484,0.0249342514705587,0.0064808813998703,0.0520547945205479,0.0111043464944552,0.0057176754434064
DRD2,0.0451820209428042,0.0186799501867995,0.0003763643206624,0.0002354210603756,0.0002192021043402,0.000343701666953,0.024516594242775,0.017156862745098,0.0001706567848261,0.0006498781478472,0.0,0.0523351128672916,0.0870185449358059,0.0,0.0346546310832025,0.0464110061351767,0.0142940314388388,0.001296176279974,0.0002490660024906,0.0001904882849704,0.0003888218697347
DRD4,0.0154991872377424,0.0211706102117061,0.0015054572826496,0.0017656579528176,0.0757343270495396,0.1094689809245574,0.0154651890927721,0.0012254901960784,0.0048271490565117,0.00357432981316,0.0019041574103459,0.0089326999873891,0.033285782215882,0.000390854016025,0.0162480376766091,0.0132337282606858,0.0127481881512115,0.0038885288399222,0.0,0.0049190798295316,0.0038832338015812
DSC2,0.021797149661664,0.1519302615193026,0.0063981934512608,0.0271420864191475,0.2503288031565103,0.0350575700292146,0.0329607772443499,0.0159313725490196,0.5691891364766688,0.0623883021933387,0.0060298317994287,0.1056790953802177,0.0282136630210809,0.0793433652530779,0.032927786499215,0.0308533473050856,0.0167232137479673,0.0395333765392093,0.0022415940224159,0.3527656284432625,0.2122867710836166
DSC3,0.0164366990511473,0.0024906600249066,0.0,0.0340968169110795,0.0040552389302937,0.0005155525004296,0.0105884362132108,0.0,0.0018528450923984,0.0037367993501218,0.0028562361155188,0.0563705914498297,0.0082421936915517,0.0,0.0048273155416012,0.0170280730812784,0.0063841320190319,0.0550874918988982,0.0024906600249066,0.0019646438802837,0.0015652572704704
DSCAM,1.00208671984274,0.5765877957658779,0.0067745577719232,0.013016822796606,0.0144673388864533,0.0189035916824196,0.527638095599537,0.0110294117647058,0.015432249256424,0.0337936636880584,0.0650587115201523,2.70030266089369,17.73244571247424,0.0005862810240375,18.62778649921507,4.764311186979229,0.1833329987352191,0.0038885288399222,0.0079701120797011,0.3480370368987013,0.4852048293670179
DSCAML1,0.1430083544399501,0.2391033623910336,0.0011290929619872,0.0057580067683554,0.0088776852257781,0.0070458841725382,0.080001518055371,0.0012254901960784,0.0033643766151445,0.0165718927701056,0.0012694382735639,1.1061204758501828,5.572990965287684,0.0,5.113657770800628,1.2450183379248567,4.089618758908675,0.0025923525599481,0.0089663760896637,0.0046576253207486,0.0058323280460205
DSE,0.2294711374891316,2.161892901618929,0.0959729017689123,0.0928245622639658,1.4981367821131082,0.3313284069427736,0.2181255811305717,0.167892156862745,2.44780340338388,1.0086108854589764,0.0380831482069184,0.2932237588801547,0.8803296877476621,0.1993355481727574,0.581828885400314,0.2839082596717765,0.2959988757503363,0.2171095268956578,0.0134495641344956,2.017614563763152,0.7788600540362701
DSG3,0.0199372471931349,0.0,0.0,0.0967874834469566,0.0149057430951337,0.0010311050008592,0.0114708058976451,0.0036764705882352,0.0029255448827344,0.0011372867587327,0.0057124722310377,0.0436966665265458,0.0019020446980504,0.0001954270080125,0.0019230769230769,0.0171548329305187,0.0084720242516713,0.2009073233959818,0.0009962640099626,0.0023007996772904,0.0069738691763955
DSP,0.0010357993422296,0.0037359900373599,0.0048927361686112,0.0968757663445975,0.0300306882946076,0.5621240763017701,0.0042695307311334,0.0049019607843137,0.0044614559461699,0.6480909829406987,0.0009520787051729,0.0026062465845558,0.0120462830876525,0.0,0.0016483516483516,0.0056027853364206,0.0035534319728574,0.1782242384964355,0.0012453300124533,0.0033877034209454,0.00105181300659
DST,4.698998223263902,77.68119551681195,0.0782837786977794,0.171651380646427,1.1582639193336255,1.1347310534456092,6.741218998462969,0.3308823529411764,0.8807840460285729,3.288058489033306,0.0672802284988892,3.977846904031275,8.195118085275004,0.0279460621457885,11.187284144427002,5.760339378369699,14.10614121378812,0.2767336357744653,0.1870485678704856,1.666746348040772,1.1679411383507972
DTL,0.4791592635995917,0.0684931506849315,0.0011290929619872,0.0343714748148511,0.0222490135905304,0.0412442000343701,0.0825442608019127,0.0147058823529411,0.0152859720122872,0.0658001624695369,0.0434782608695652,0.6786119635125478,0.2818196227611348,0.000390854016025,0.2906985871271585,0.7703534064596819,0.0195338379072895,0.0732339598185353,0.0530510585305105,0.0488882580780105,0.0193413955714186
DTNA,7.540664574906438,77.08592777085927,0.0259691381257056,0.0646034626514296,0.2019947391494958,0.1438391476198659,6.515133114480351,0.0674019607843137,0.1351114145009508,0.229731925264013,0.0555379244684227,2.044579427466476,6.0578538595657,0.0039085401602501,6.016248037676609,3.639165413152602,2.289594667844452,0.051847051198963,0.0443337484433374,0.4696955548998442,0.3462707994775829
DTNBP1,0.5685253090386724,2.3262764632627646,0.1181783966879939,0.1763009465888469,0.5055896536606751,0.3727444578106204,0.4293345224767073,0.2622549019607843,0.3072065922278024,0.2336311941510966,0.1580450650587115,0.9850771364916558,0.5235378031383737,0.026968927105726,0.4609497645211931,0.6261175993374685,0.4069583023830078,0.2579390797148412,0.0450809464508094,0.3559180228063033,0.3096866494521599
DTX1,0.1930971912448493,3.564134495641345,0.007527286413248,0.0027073421943204,0.0035072336694432,0.0111703041759752,0.117364655875823,0.0061274509803921,0.0051684626261641,0.0800974817221771,0.0025388765471278,0.2766194459624196,0.428277064511016,0.0001954270080125,0.3182888540031397,0.139216117092298,0.0169239726164903,0.0064808813998703,0.0072229140722291,0.0048481136057191,0.0026120853812946
DTX3,0.5932710845650777,0.6687422166874222,0.0097854723372224,0.0542939820491441,0.0267426567295046,0.0919401959099501,0.3389912522059242,0.0477941176470588,0.0288409966356233,0.378391551584078,0.0590288797207235,1.532872335953592,0.2949754319226502,0.0013679890560875,0.4675039246467818,1.1693934118681022,0.2361727329304772,0.0492546986390149,0.0567870485678704,0.0455379053011769,0.0363947239863214
DTX3L,0.7102256832873398,0.3623910336239103,0.0730146782085058,0.1945558879788121,0.2105436212187637,0.3524660594603884,0.4852748629006243,0.0686274509803921,0.3365595592179043,0.2640129975629569,0.1656616947000952,0.3680692757156669,0.0212394991282295,0.0429939417627516,0.257574568288854,0.4333665725826897,0.2659653490192929,0.1620220349967595,0.010211706102117,0.3068168660568551,0.2485768122588556
DTX4,0.112380448342343,0.6027397260273972,0.0063981934512608,0.0021187895433812,0.0288250767207365,0.0116858566764048,0.0804379589745536,0.0012254901960784,0.0146764834950509,0.0511779041429731,0.0006347191367819,0.1328765395771154,0.1275954984942146,0.0001954270080125,0.2432496075353218,0.086441766525259,0.3110758667764148,0.0298120544394037,0.0301369863013698,0.0075971210123518,0.0120285534829466
DUOX1,0.0857445280308471,0.236612702366127,0.0101618366578848,0.0134778557065084,0.0211530030688294,0.0340264650283553,0.0584166682479743,0.0208333333333333,0.0104100638743966,0.0667749796913078,0.0155506188511583,0.2265753079154231,0.3564748771596132,0.000390854016025,0.1467032967032967,0.0950107323339023,0.1325410049988958,0.0097213220998055,0.0341220423412204,0.014013961670769,0.0206923023239584
DUSP1,10.02211469398556,29.848069738480696,3.1023710952201733,5.18614939428123,14.0542525208242,10.676233029730197,12.47297861439496,7.65563725490196,23.863669608464576,12.677010560519902,6.521739130434782,9.4401614191433,1.9733713742272945,2.566542896228259,7.833751962323391,4.85480081802356,3.7073738732408494,7.8995463383020095,0.1066002490660024,26.86442836706719,22.830074873134404
DUSP10,1.920492949759952,0.1432129514321295,0.0508091832894241,0.2874294962970229,0.4658044717229285,0.101735693418113,0.6665401620524108,0.5894607843137255,0.2434540933248817,0.0883834281072298,0.2523008568708346,1.753142208583799,0.1432873672531304,0.0074262263044752,2.095918367346939,1.3110940220055098,1.091305133404268,0.068049254698639,0.1095890410958904,0.4150739729506635,0.2215287678334646
DUSP16,0.6211771821721543,1.9800747198007471,0.01881821603312,0.2645151797537888,0.1310828583954406,0.2340608351950507,0.3963642573862881,0.0428921568627451,0.0987127602515968,0.2016246953696182,0.0330053951126626,0.7806339064273403,0.6381359961959105,0.0084033613445378,1.0835557299843015,0.4926310274308313,1.7045833249683804,0.0868438107582631,0.0251556662515566,0.1459812574467846,0.099044893971267
DUSP2,0.0402827656598495,0.037359900373599,0.8863379751599548,2.868124969346216,2.874177992108724,0.1998625193332187,0.0318222357160477,0.7365196078431373,1.6092203422887512,0.5699431356620633,3.251348778165662,0.0547101601580562,0.0760817879220161,0.1303498143443424,0.0078100470957613,0.0557996856355738,0.0516151050972676,1.7906675307841866,0.0022415940224159,1.959549252426858,1.0695492657248538
DUSP3,0.92400861906022,1.1681195516811955,0.0139254798645088,0.0546274952180097,0.4599956159579132,0.5616085238013404,0.6616539213267804,0.0674019607843137,0.6408893656443513,0.3910641754670999,0.047286575690257,0.8921770566228089,0.308289744809003,0.0334180183701387,0.6600078492935636,0.5320533405445603,0.4435164923410492,0.0771224886584575,0.02266500622665,0.4309704070846701,0.1801391782897819
DUSP4,0.50083544399501,0.0896637608966376,0.1065111027474595,1.0974152729412918,1.387110916264796,0.2374978518645815,0.3192565323820186,0.133578431372549,0.5112877273392169,0.0984565393988627,0.4782608695652174,0.3158182353188448,0.061499445236963,0.0183701387531756,0.1441915227629513,0.2025115351462808,0.0325630884744333,0.3091380427738172,0.0281444582814445,0.5714088289452551,0.2027107863174581
DUSP5,0.1861414584357161,0.0062266500622665,0.1147911178020323,0.2598950414439158,1.3581762384918896,1.183364839319471,0.175506176587791,0.0808823529411764,0.2409917597152469,1.108204711616572,0.0672802284988892,0.104985497498844,0.0494531621493105,0.042016806722689,0.0805337519623233,0.1735595855797995,0.0356346991628355,1.851587815942968,0.0077210460772104,0.1762950402079683,0.1163125729041005
DUSP6,5.279711185876838,6.825653798256538,0.0880692510350018,0.226004217960665,0.8496273564226217,5.812338889843616,3.627639993168751,5.584558823529412,3.8357062752937736,2.3491470349309505,0.2523008568708346,2.222392702509563,0.214138532255508,0.3093609536837991,4.52947409733124,2.747959166427232,0.2230631788159242,0.1548930654569021,0.0612702366127023,3.0107793958906823,3.354600560302284
DUSP8,0.0928892753184894,0.0709838107098381,0.0154309371471584,0.0339692971700426,0.0192897851819377,0.1550094517958412,0.075191180098294,0.0196078431372549,0.0271588083280511,0.0916328188464662,0.0063471913678197,0.3288704863592416,0.2138215248058329,0.0015634160641,0.1360282574568289,0.1301992664830057,0.0857039609724759,0.0077770576798444,0.0184308841843088,0.0213160125946371,0.0094962264339052
DVL2,0.6086417419574339,0.3188044831880448,0.0293564170116672,0.053568100446319,0.0900920648838228,0.1390273242825227,0.3693713353194557,0.0575980392156862,0.1102686625383977,0.2068237205523964,0.0637892732465883,0.5583042582706292,0.1396417815818671,0.0078170803205002,0.4253139717425431,0.4478087447394662,0.2010198550520969,0.051847051198963,0.023412204234122,0.086455535925717,0.0675004735650977
DVL3,0.8326012172532415,3.4084682440846823,0.0297327813323296,0.0594634361665604,0.1928978518193774,0.3203299536002749,0.5484354541831913,0.1176470588235294,0.3051099517285094,0.5775792038992689,0.096794668359251,1.0044348228172686,0.2891107941036614,0.0213015438733632,1.0006671899529045,0.7759984450791827,0.3038083957358816,0.2255346727154893,0.024159402241594,0.2611108828571749,0.1827662183583741
DYNC1H1,2.113446490001134,15.26774595267746,0.1625893865261573,0.5698562950610624,1.1649495835160018,2.411754597009796,1.6089394485663864,0.4669117647058823,1.6034423911453508,2.229569455727052,0.3221199619168517,2.4210559502290976,3.230464415913774,0.0619503615399648,2.971507064364207,2.4425186336978384,3.246873180622754,0.727802981205444,0.1673723536737235,1.5493644787904368,0.8505129457743038
DYNC1I1,0.1135069746342569,1.0361145703611456,0.015054572826496,0.0043454804061013,0.0056992547128452,0.0781921292318267,0.1720620884646767,0.0024509803921568,0.0041689014578965,0.2105605199025182,0.0015867978419549,3.224599604859389,5.384688540180695,0.0,0.4434458398744113,0.2985616982439535,2.083234626889643,0.001296176279974,0.1339975093399751,0.0077689339752664,0.0056030228407923
DYNC1I2,2.6710165198654217,2.7733499377335,0.1667293940534437,0.33869243219383,0.5979833406400702,1.8473964598728303,1.7490180079318394,0.3823529411764705,0.8843678385099225,2.219008935824533,0.3452872104093938,4.460380848291227,1.4802662862577272,0.0392808286105139,1.0528257456828884,2.8220629742931025,5.808596494750155,0.5975372650680493,0.8557907845579078,0.8819607594132961,0.6790574559085969
DYNC1LI1,1.6487657354553358,2.032378580323786,0.1012420022581859,0.2619353573005051,0.7194213064445418,0.5394397662828665,0.9203874836334656,0.1629901960784313,0.5141645131405724,0.6500406173842405,0.1815296731196445,3.614128378662407,0.7251545411317166,0.0742622630447527,0.8242150706436421,1.6185542616661317,0.7860713497018731,0.2696046662346079,0.348692403486924,0.4591925537755899,0.3490822806895108
DYNC1LI2,3.1346841568064114,2.656288916562889,0.0944674444862627,0.2116435332777478,0.3512713722051732,1.8406942773672448,1.799113835177138,0.8982843137254902,0.4841776780925447,1.540536149471974,0.1815296731196445,4.507566522342259,1.3181169757489302,0.0283369161618135,1.711145996860283,2.9763973160714587,2.1440846399389693,0.4465327284510693,0.4141967621419676,0.4406404888452301,0.3140434483514949
DYNC2H1,0.6912788719615922,6.966376089663761,0.0120436582611968,0.0310755799695914,0.028277071459886,0.1947069943289225,0.6887796732385814,0.0294117647058823,0.0370081427665902,0.415272136474411,0.0145985401459854,0.2835764428937744,1.3428435568235852,0.0009771350400625,1.0675431711145995,0.4473186066557371,0.5303246270904017,0.0278677900194426,0.0271481942714819,0.0578412074716228,0.0413796197521509
DYNLL1,14.522224322383094,17.346201743462018,0.6319156943921717,1.438981803913875,3.2167908811924595,7.34146760611789,9.080969278354427,2.247549019607843,3.298990687015457,8.542160844841591,1.7740399873056172,16.13598722098449,1.7625614201933746,0.1878053547000195,2.7527864992150706,13.176204641100613,9.857340748027545,4.522359040829553,2.3334993773349937,2.814337418248777,1.5961436846355543
DYNLL2,0.3792537708388462,0.1731008717310087,0.0669928490779074,0.1448526166069939,0.1590311266988163,0.3739474136449561,0.2754226835423822,0.1617647058823529,0.297722950899605,0.3049553208773355,0.0850523643287845,0.6236706040607003,0.2149310508796956,0.0201289818252882,0.253021978021978,0.556289823719303,0.579450322217984,0.153596889176928,0.1066002490660024,0.2401571715104227,0.1607778431353
DYNLT1,8.295784977129248,4.917808219178082,0.1588257433195333,0.7107263720633675,1.0188513809732571,1.9998281491665235,4.379627696920245,0.5551470588235294,1.284923692037642,2.6683996750609262,0.5756902570612504,12.71879860439699,0.4705975590426375,0.1278092632401798,1.139913657770801,5.80147717477648,1.2925458232117404,0.7012313674659754,0.9912826899128268,1.3457287670925886,0.6979900900272176
DYRK1A,0.8761955165765698,2.161892901618929,0.1181783966879939,0.3763499926430919,0.4365409907935116,0.6250214813541846,0.8736124025123816,0.6654411764705882,0.4834219123311716,0.4281072298943948,0.1723262456363059,0.925007356341166,2.4311301315580915,0.1025991792065663,2.141365777080063,0.9413017391451316,1.228704503021421,0.221646143875567,0.0455790784557907,0.639080725947119,0.3781492079000628
DYSF,0.0080368956262049,0.0286425902864259,0.0033872788859616,0.0051596449065672,0.115300306882946,1.097611273414676,0.0212337995028368,0.0098039215686274,0.2303135208932663,0.0281072298943948,0.0196762932402411,0.0125898524528143,0.2957679505468378,0.0562829783076021,0.0226844583987441,0.0103858569810874,0.7240770111019654,0.0259235255994815,0.0002490660024906,0.0950910048443785,0.0330847531978106
DZIP1,0.5452160435489358,1.9090909090909087,0.003763643206624,0.0063367502084457,0.0041648399824638,0.0575700292146416,0.3178713068559176,0.0049019607843137,0.0053634989516797,0.4253452477660439,0.0015867978419549,0.4507545504224641,1.1109526073862737,0.0005862810240375,1.25,0.5351631821792553,0.0320411154162735,0.0071289695398574,0.0458281444582814,0.0076531469785196,0.0058722072121471
DZIP3,0.7167353419271916,6.63387297633873,0.0444109898381633,0.1492667614890382,0.0796799649276633,0.1048290084206908,0.5125334446573939,0.0575980392156862,0.0730654834462918,0.2872461413484971,0.3947953030783878,1.171654966581193,1.245205262323665,0.0015634160641,1.012912087912088,0.7702097452972096,0.5136817168898437,0.1406351263771873,0.0620174346201743,0.1096054651462464,0.103022840792399
E2F1,0.2466941367708766,0.0087173100871731,0.0048927361686112,0.0215998822894698,0.0220298114861902,0.0378071833648393,0.0553995331979733,0.0183823529411764,0.0157248037446974,0.0675873273761169,0.0418914630276102,0.3205052755475219,0.091773656680932,0.0009771350400625,0.0885400313971742,0.4442932715872023,0.052638975326735,0.0330524951393389,0.0211706102117061,0.0413882487403495,0.0172277997667068
E2F3,0.4396930404869013,1.0759651307596514,0.0338727888596161,0.1546323998234342,0.2302718106093818,0.3246262244371885,0.3561547657450805,0.0955882352941176,0.3641571992783656,0.2848090982940698,0.1532846715328467,0.6298709487578292,0.8007608178792202,0.1262458471760797,0.8247252747252747,0.8447022833674176,0.0410953403866615,0.0978613091380427,0.0674968866749688,0.2891537464563576,0.2384574738542217
E2F4,0.6126412883226855,1.049813200498132,0.0850583364697026,0.2002648486929226,0.357628233231039,0.5188176662656814,0.4976565020209112,0.1311274509803921,0.394826661465698,0.3345247766043867,0.1853379879403364,0.7019630921854638,0.2312569345379616,0.0211061168653507,0.6065541601255887,0.5135041492723985,0.1943546606171327,0.2482177576150356,0.0204234122042341,0.3495833535649322,0.2630230401882296
E2F5,0.2591615317733338,0.1506849315068493,0.0557019194580353,0.0070135857570258,0.0448268303375712,0.0340264650283553,0.2244634623047875,0.0110294117647058,0.0072163440440782,0.0437043054427294,0.0168200571247223,0.3583589053764345,0.1897289586305278,0.0001954270080125,0.2766875981161695,0.242474690283435,0.0453915801730541,0.1924821775761503,0.0194271481942714,0.0050311317618672,0.0039729619253661
EBI3,0.0035383510376894,0.0037359900373599,0.0334964245389537,0.0215704546569228,0.3948925909688733,0.0477745317064787,0.0261485037666748,0.0208333333333333,0.1586132917255839,0.0149471974004874,0.0311012377023167,0.0038883517592164,0.0115707719131399,0.0103576314246628,0.0029434850863422,0.0056534892761167,0.0070667121720101,0.051198963058976,0.0002490660024906,0.4437107117912248,0.4818549794123805
EBP,2.093698257286508,0.386052303860523,0.0861874294316898,0.3098827799303546,0.2334502411223147,0.2957552844131294,0.7297766561035314,0.1531862745098039,0.2298990687015456,0.2750609260763607,0.5823548079974611,2.0683929547269746,0.2323664606118243,0.0048856752003126,0.6507456828885401,1.4468622711984722,0.3653008371644817,0.4277381723914452,0.1658779576587795,0.2722376397380973,0.1650299592235526
ECHS1,2.3173628699958417,10.703611457036114,0.182913059841927,0.3154151748491834,0.8590530469092503,1.16600790513834,1.2752803658513443,0.3014705882352941,0.9450728948266616,1.288220958570268,0.4792129482703903,2.346294505864055,0.5018227928356317,0.0302911862419386,1.0881083202511774,1.5799347609309244,1.3845736885426914,0.7997407647440052,0.150186799501868,1.016688267789178,0.5949572794432868
ECI1,1.304676218198314,3.409713574097136,0.0696273993225442,0.088096522634754,0.2501096010521701,0.4165664203471387,0.6312169111368338,0.1017156862745098,0.3063533083036716,0.4103980503655564,0.1288479847667407,0.8543864811467485,0.2190521477254715,0.0132890365448504,0.9633045525902668,1.0420251153514628,0.3334604806167312,0.5651328580686974,0.0719800747198007,0.2639682071317319,0.1837083636581159
ECI2,2.942055721468265,9.714819427148194,0.0617237485886337,0.2288685075285693,0.2507672073651907,1.855473449046228,1.76589688608892,0.1372549019607843,0.2015456628797113,0.5681559707554833,0.4934941288479847,2.115431501954685,0.2139800285306704,0.0084033613445378,1.021232339089482,1.6365795122281002,0.6801710465559816,0.3136746597537265,0.2555417185554172,0.3089794683509317,0.2172268027875537
ECSIT,2.031164707216573,0.9364881693648816,0.0538200978547233,0.1289911226641816,0.1979395002192021,0.1677264134731053,0.9888612687147764,0.0526960784313725,0.183139109659174,0.3025182778229082,0.1155188828943192,2.089999579637648,0.5579331114281185,0.0056673832323627,0.883320251177394,1.3189615833150237,0.4455441569131316,0.1568373298768632,0.1631382316313823,0.1606002995521658,0.0934917200881329
EDA,0.0309378898423619,0.6986301369863014,0.0033872788859616,0.0169306979253519,0.0138097325734327,0.0149510225124591,0.0441754112981271,0.0367647058823529,0.0333268321224828,0.0620633631194151,0.0019041574103459,0.0561393921560385,0.364717070851165,0.00078170803205,0.2406593406593406,0.0534419524397045,0.3658428861094939,0.0058327932598833,0.0032378580323785,0.1261667407454441,0.1237101582205916
EDEM1,0.2039617434695497,0.5155666251556662,0.1132856605193827,0.1398401098631615,0.7984436650591845,0.2142979893452483,0.2640941953357749,0.1225490196078431,0.4933443853917792,0.3364744110479285,0.1015550618851158,0.1914330152591533,0.2057378348391187,0.0648817666601524,0.361342229199372,0.1770328054489834,0.1497058882576137,1.187297472456254,0.0259028642590286,0.4906754116974747,0.2031245326660219
