gene,AC-like,AC-like_Prolif,Astrocyte,B_cell,CD4_INF,CD4_rest,CD8_EM,CD8_NK_sig,CD8_cytotoxic,DC1,DC2,DC3,Endo_arterial,Endo_capilar,MES-like_hypoxia_independent,MES-like_hypoxia_MHC,Mast,Mono_anti-infl,Mono_hypoxia,Mono_naive,NK,NPC-like_OPC,NPC-like_Prolif,NPC-like_neural,Neuron,OPC,OPC-like,OPC-like_Prolif,Oligodendrocyte,Pericyte,Perivascular_fibroblast,Plasma_B,Prolif_T,RG,Reg_T,SMC,SMC_COL,SMC_prolif,Scavenging_endothelial,Scavenging_pericyte,Stress_sig,TAM-BDM_INF,TAM-BDM_MHC,TAM-BDM_anti-infl,TAM-BDM_hypoxia_MES,TAM-MG_aging_sig,TAM-MG_pro-infl_I,TAM-MG_pro-infl_II,TAM-MG_prolif,Tip-like,VLMC,cDC1,cDC2,pDC
ANGPTL2,1.540309879538586,1.0416990416990417,0.1387283236994219,0.0032,0.0002111486486486,0.0012537612838515,0.0484126147030903,0.001354401805869,0.0021161222060573,0.0036363636363636,0.0,0.0083036773428232,3.4801762114537445,0.1365313653136531,0.2063735841812248,1.500241768868961,0.0107238605898123,0.0039159843360626,0.0130499627143922,0.0304311073541842,0.0024106066693451,1.7479971515043615,0.632884479092842,2.224511278195489,0.0,48.528225806451616,4.251240763207235,1.3691646191646192,1.799855780786796,0.1846153846153846,2.7948717948717947,0.0734265734265734,0.0085172280294231,0.0032062700391877,0.0104071013161922,0.0862068965517241,4.356164383561644,0.0543478260869565,1.047244094488189,0.3888888888888889,0.0003770739064856,0.009503444998812,0.0103812421693216,0.04375,0.1282796011230516,0.0113282466521332,0.009011469142545,0.0058470533928296,0.0041584158415841,6.902857142857143,0.2409638554216867,0.0,0.0036437246963562,0.0
ANGPTL3,0.0384795470991359,0.0225330225330225,0.5953757225433526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020157419850259,0.0538485208141017,0.0,0.0,0.0018642803877703,0.0052409129332206,0.0,0.0075663165390778,0.0,0.1281203007518797,0.0,0.0,0.0372228962170508,0.0316339066339066,0.0016024357022674,0.0,0.0,0.0,0.0,0.0,0.0006121824303642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044565217391304,0.008616516603737,0.0002335720959202,0.0035499726925177,0.0007693491306354,0.0003960396039603,0.0,0.0,0.0,0.0004048582995951,0.0
ANGPTL4,1.2470948793257566,0.123025123025123,51.36416184971098,0.0024,0.0016891891891891,0.0030090270812437,0.0286889568610906,0.0040632054176072,0.0177225234757307,0.0036363636363636,0.0327868852459016,0.0071174377224199,0.1497797356828193,0.1291512915129151,5.052025340756384,10.206734361949977,0.067024128686327,0.1904592381630473,5.520879940343027,0.0870667793744716,0.0072318200080353,0.0977390065871461,0.0370895346090243,0.3750375939849624,0.0,0.8104838709677419,0.6713356126612993,0.292997542997543,0.4561333226504286,4.566153846153847,21.102564102564106,0.0192307692307692,0.0069686411149825,0.0,0.0293847566574839,3.0517241379310347,2.219178082191781,2.032608695652174,0.0866141732283464,0.3,0.002262443438914,0.1910192444761226,0.1786289600859137,0.5486413043478261,5.308936005421629,0.0978277795079414,0.1039504824321864,0.1406370210801661,0.0736633663366336,0.32,0.1927710843373494,0.0072463768115942,0.0493927125506072,0.0
ANK1,0.0137700591665602,0.0178710178710178,0.0,0.0136,0.0023226351351351,0.0047642928786359,0.0033751713954224,0.000902934537246,0.0004849446722214,0.0072727272727272,0.0,0.0272835112692763,0.0176211453744493,0.040590405904059,0.0297561912075254,0.0460679590311662,0.0402144772117962,0.0007119971520113,0.0,0.0023668639053254,0.0,0.0210076553320277,0.0137018662886841,0.1357894736842105,20.40909090909091,0.717741935483871,0.0415793537002316,0.1947174447174447,0.0039259674705552,0.0,0.3333333333333333,0.0104895104895104,0.0015485869144405,0.0,0.0269360269360269,0.0,0.7671232876712328,0.0,0.0314960629921259,0.0,0.0009426847662141,0.007127583749109,0.0758904599964202,0.0278804347826086,0.0299157711298286,0.0856431018374338,0.015019115237575,0.0228496691798738,0.0025742574257425,0.0857142857142857,0.0,0.0,0.0020242914979757,0.0
ANKH,0.4311071382965138,0.1623931623931624,12.052023121387284,0.0376,0.0772804054054054,0.0787362086258776,0.1468199557008754,0.0961625282167042,0.1002953753912621,0.0436363636363636,0.0327868852459016,0.33214709371293,0.3700440528634361,0.5129151291512916,0.1874640046074102,0.7813530265066596,0.0884718498659517,1.0341758632965468,2.0029828486204324,0.1868131868131868,0.1297709923664122,0.8651415346270251,0.5783132530120482,1.2040601503759398,58.45454545454545,34.608870967741936,1.0527737950810632,0.7054668304668305,2.47303901930935,2.903076923076923,60.256410256410255,0.1503496503496503,0.1397599690282617,0.0092625578909868,0.2188552188552188,0.4195402298850574,1.2191780821917808,1.2934782608695652,1.5039370078740155,2.577777777777778,0.101998491704374,0.5529817058683772,0.7338464292106677,1.3071739130434783,2.067673540516991,0.5811273746496418,0.3973238667394866,0.3325126942606555,0.1112871287128712,1.3542857142857143,0.180722891566265,0.0507246376811594,0.2813765182186235,0.0804597701149425
ANKLE2,1.3151151406802026,1.9349909349909349,9.947976878612716,0.0952,0.1157094594594594,0.0982948846539618,0.1825756776711317,0.1088036117381489,0.1304501168275801,0.1527272727272727,0.1311475409836065,0.3048635824436536,0.4581497797356828,0.1660516605166051,0.556056824726435,1.5161545562442305,0.1099195710455764,0.5051619793520826,0.8903803131991052,0.4317836010143702,0.1526717557251908,0.937689157913477,1.0021261516654856,1.949022556390977,30.63636363636364,19.91532258064516,2.0624793206132126,2.101965601965602,0.6650909382261037,0.6369230769230769,10.0,0.270979020979021,0.2651955090979481,0.1218382614891343,0.4355677992041628,0.2413793103448276,0.8082191780821918,2.565217391304348,0.4409448818897638,0.85,0.253393665158371,0.3871465906391066,0.2391265437623053,0.9775271739130434,1.7333720592506534,0.6671986919962628,0.3465319497542327,0.6645637790429297,0.0473267326732673,1.0,0.1566265060240964,0.2463768115942029,0.6263157894736842,0.3218390804597701
ANKRD1,0.0208998425062784,0.0253820253820253,0.0,0.0,0.0,0.0,0.0006328446366417,0.0,0.0,0.0,0.0,0.0011862396204033,0.0,0.0,0.0219811864081397,0.0061541166644687,0.0,0.0003559985760056,0.0,0.0040574809805579,0.0,0.002759480149546,0.0011811953697141,0.0034586466165413,0.0,0.0826612903225806,0.0248152641447005,0.0006142506142506,0.000881339636247,0.0076923076923076,0.0,0.0017482517482517,0.0,0.0,0.0192837465564738,0.0,0.0,0.0,0.0,0.0,0.0,0.0001187930624851,0.003937712546984,0.0011141304347826,0.0023235550392099,0.0101993148551853,0.000819224467504,0.0002308047391906,0.0001980198019801,0.0057142857142857,0.0,0.0,0.0008097165991902,0.0
ANKRD22,0.0119397267271102,0.0119140119140119,0.0057803468208092,0.0064,0.0050675675675675,0.0055165496489468,0.0056956017297753,0.0040632054176072,0.0069214830489794,0.0581818181818181,0.1147540983606557,0.0130486358244365,0.026431718061674,0.014760147601476,0.0070071030908043,0.0057145369027209,0.0107238605898123,0.0630117479530082,0.1789709172259508,0.1455621301775148,0.0072318200080353,0.0052519138330069,0.0089770848098275,0.0114285714285714,0.0,0.0060483870967741,0.0349068048968787,0.007063882063882,0.029484816921721,0.0076923076923076,0.0256410256410256,0.0437062937062937,0.0154858691444057,0.0,0.0700948882767064,0.0,0.0273972602739726,0.0108695652173913,0.3700787401574803,0.6111111111111112,0.002262443438914,0.7571869802803516,0.7680329335958475,1.0086141304347829,0.7138154710039694,0.660853316723762,0.8720189331876934,0.6079396830281582,0.1007920792079208,0.0,0.0,0.0217391304347826,0.2688259109311741,0.0
ANKRD28,1.0457795939215937,0.7731157731157731,3.4971098265895955,0.0392,0.0912162162162162,0.1963390170511534,0.1459761628520198,0.1069977426636568,0.0876427280342106,0.0618181818181818,0.0327868852459016,0.3214709371293001,1.5859030837004404,0.3099630996309963,0.3684008446918794,1.5424414259967472,1.193029490616622,0.6322534709861161,1.1144668158090978,0.2524091293322063,0.1723583768581759,0.8827666013886416,0.8603827072997874,1.132781954887218,13.727272727272728,38.09274193548387,1.7744568214403882,0.6901105651105651,1.299735598109126,0.8523076923076923,11.923076923076923,1.5716783216783217,0.1355013550135501,0.0684004275026718,0.0973370064279155,0.7931034482758621,1.726027397260274,0.6847826086956522,0.6377952755905512,0.8444444444444444,0.1713800904977375,0.1812782133523402,0.2391265437623053,0.321141304347826,1.0824862038919547,0.0996574275926502,0.1067722555980338,0.0966302508078165,0.0287128712871287,1.3885714285714286,0.1686746987951807,0.1159420289855072,0.4696356275303643,0.1551724137931034
ANKRD30B,0.0031924403013663,0.0007770007770007,0.0,0.0,0.0,0.0,0.0037970678198502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59877135726627e-05,0.0024616466657875,0.0,0.0,0.0,0.0037193575655114,0.0,0.000267046466085,0.0,0.0004511278195488,4.954545454545454,0.002016129032258,0.0078857394948715,0.0009213759213759,0.0008012178511337,0.0,0.0,0.0104895104895104,0.0,0.0,0.012549739822467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026902173913043,0.0001936295866008,0.0002335720959202,9.102494083378844e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
